id,ib_var_1,ib_var_2,ib_var_3,ib_var_4,ib_var_5,ib_var_6,ib_var_7,ib_var_8,ib_var_9,ib_var_10,ib_var_11,ib_var_12,ib_var_13,ib_var_14,ib_var_15,ib_var_16,ib_var_17,ib_var_18,ib_var_19,ib_var_20,ib_var_21,icn_var_22,icn_var_23,icn_var_24,ico_var_25,ico_var_26,ico_var_27,ico_var_28,ico_var_29,ico_var_30,ico_var_31,ico_var_32,ico_var_33,ico_var_34,ico_var_35,ico_var_36,ico_var_37,ico_var_38,ico_var_39,ico_var_40,ico_var_41,ico_var_42,ico_var_43,ico_var_44,ico_var_45,ico_var_46,ico_var_47,ico_var_48,ico_var_49,ico_var_50,ico_var_51,ico_var_52,ico_var_53,ico_var_54,ico_var_55,ico_var_56,ico_var_57,ico_var_58,ico_var_59,ico_var_60,ico_var_61,ico_var_62,ico_var_63,ico_var_64,if_var_65,if_var_66,if_var_67,if_var_68,if_var_69,if_var_70,if_var_71,if_var_72,if_var_73,if_var_74,if_var_75,if_var_76,if_var_77,if_var_78,if_var_79,if_var_80,if_var_81
2131,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,4,1,1,4,5,3,3,3,5,5,3,1,5,23,1,3,4,2,1,3,2,4,4,2,3,3,5,1,3,2,1,3,4,2,2,3,2,3,1,3,2,2,1,41,100,5,699.2999878,9990,1,2,1,0.774999976,0,6,5,0.5,6.9512,6993,0.699999988,3
2132,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,3,1,1,4,4,5,4,5,4,4,3,8,9,12,1,2,2,3,2,2,2,4,4,2,3,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,27,100,4,399.6000061,19980,2,4,4,0.824999988,0,10,16,0.433333337,3.9268,9990,0.566666663,3
2133,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,2,1,1,5,5,5,5,5,5,5,5,1,5,11,9,1,1,1,1,1,1,5,5,1,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,31,100,8,3796.199951,3696.300049,1,1,2,1,0,19,17,0.200000003,2.439,999,0.600000024,2
2134,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,5,2,4,4,4,5,3,4,4,4,1,11,12,1,2,2,1,1,4,1,4,4,2,4,4,4,1,1,2,4,2,2,3,3,1,1,4,2,1,4,2,1,25,100,5,599.4000244,5994,1,3,2,0.800000012,1,10,5,0.366666675,19.7561,999,0.733333349,0
2135,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,4,4,4,4,3,4,4,3,14,23,1,2,2,2,2,3,2,4,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,49,100,3,1198.800049,11988,1,3,5,0.774999976,0,15,19,0.433333337,3.9268,4995,0.600000024,3
2136,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,2,1,3,3,4,5,5,4,5,4,4,5,12,21,5,3,1,2,1,3,2,2,4,1,4,1,2,1,2,2,1,2,3,2,4,2,1,3,1,1,2,3,2,30,100,3,999,4995,2,3,3,0.850000024,2,3,5,0.400000006,11,4995,0.466666669,2
2137,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,2,1,1,4,5,5,4,4,4,3,4,1,12,23,7,3,3,3,5,2,4,3,4,2,5,1,3,2,3,2,3,2,1,2,1,2,1,1,2,2,1,4,3,44,100,16,1456.5,4855,1,5,6,0.824999988,0,6,2,0.666666687,13.6098,1456.5,0.600000024,3
2138,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,1,1,4,5,4,4,4,5,4,4,13,13,18,13,2,1,1,1,2,2,5,5,2,4,1,2,1,1,2,2,1,2,1,1,2,1,1,2,2,2,1,2,55,100,2,499.5,499.5,1,4,6,0.850000024,0,8,7,0.300000012,1.2439,199.8000031,0.633333325,3
2139,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,5,4,5,5,4,4,3,5,1,12,17,4,1,2,1,1,1,1,3,4,1,4,2,2,2,1,1,2,2,2,1,1,1,1,1,2,2,2,1,1,29,100,4,299.7000122,8991,1,1,5,0.875,0,9,10,0.233333334,3.0488,9990,0.533333361,2
2140,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,2,1,2,3,3,4,3,3,5,4,3,1,9,14,4,3,2,3,2,3,2,3,3,3,3,3,2,3,2,2,2,3,2,4,2,3,4,3,3,3,3,3,3,38,100,3,2997,1998,1,1,7,0.699999988,0,6,11,0.5,2.7317,1998,0.566666663,2
2141,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,2,1,3,3,3,3,4,4,3,3,3,1,12,23,6,3,3,3,3,3,3,3,4,2,5,4,3,2,2,3,3,3,4,3,3,3,3,3,1,3,2,3,2,48,100,16,1486.5,9910,1,4,4,0.649999976,0,11,8,0.600000024,16.2439,6441.5,0.699999988,3
2142,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,4,1,1,4,3,3,4,3,3,3,3,1,23,23,5,3,3,2,2,1,2,3,3,3,3,2,2,2,3,2,4,2,3,2,3,2,2,1,3,3,3,3,2,38,100,16,991,693.7000122,1,1,1,0.649999976,0,11,6,0.433333337,1.561,2675.699951,0.533333361,2
2143,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,4,4,5,4,4,4,4,2,13,21,1,3,4,3,4,3,3,4,5,3,4,4,4,2,2,2,4,2,4,2,2,2,4,2,2,2,2,1,2,35,100,18,1486.5,34512.5,2,3,3,0.824999988,0,7,8,0.666666687,31.878,14865,0.800000012,2
2144,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,3,1,1,4,4,4,2,5,4,4,5,12,9,17,1,4,4,2,2,4,4,4,4,2,4,4,4,2,2,2,4,3,4,1,4,1,4,2,2,3,4,4,2,37,100,13,198.1999969,4955,2,4,3,0.800000012,2,9,7,0.666666687,14.7561,6937,0.733333349,3
2145,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,3,1,1,4,3,4,4,4,4,3,2,1,11,23,1,4,2,2,2,2,3,4,5,2,3,3,4,3,2,2,2,2,3,2,3,3,4,3,2,3,2,2,3,49,100,7,792.7999878,1486.5,1,4,5,0.699999988,2,8,5,0.5,20.5366,2973,0.699999988,1
2146,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,,1,1,4,4,3,4,4,5,5,4,1,9,9,7,1,2,1,1,1,3,4,4,1,4,2,2,1,2,2,1,2,1,2,2,3,1,1,1,1,2,2,1,44,100,6,495.5,4459.5,1,2,3,0.824999988,0,8,7,0.300000012,1.9756,1486.5,0.566666663,3
2147,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,3,1,2,4,3,4,5,5,5,4,4,9,5,8,1,2,2,1,2,1,2,5,5,2,5,2,1,1,1,2,2,1,1,1,2,1,1,2,1,2,1,1,2,29,100,4,396.3999939,3964,1,2,1,0.850000024,0,6,10,0.333333343,5.4634,1486.5,0.666666687,1
2148,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,2,1,1,4,4,4,4,3,4,4,4,6,12,22,1,4,2,2,3,4,2,4,3,2,4,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,3,2,2,33,100,3,3468.5,3468.5,1,4,6,0.774999976,0,11,11,0.566666663,14.2439,2973,0.566666663,3
2149,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,3,4,3,4,2,4,3,4,2,5,7,17,1,3,1,4,2,2,2,3,3,3,5,2,1,2,2,1,2,1,2,2,2,2,2,3,3,2,1,2,2,36,100,10,582.5999756,3398.5,1,2,2,0.649999976,2,5,11,0.466666669,32.2683,971,0.566666663,3
2150,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,4,1,1,4,4,3,4,3,4,3,4,9,22,15,9,4,2,4,2,3,3,4,4,4,4,3,3,3,2,2,2,3,3,4,3,3,3,2,3,2,3,3,3,36,100,10,2427.5,29130,1,3,1,0.725000024,0,3,7,0.600000024,20.2927,4369.5,0.733333349,2
2151,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,4,1,1,3,4,4,4,4,4,4,4,1,7,23,1,2,2,2,2,2,2,3,4,2,4,3,2,3,2,2,2,2,2,2,2,2,3,2,3,2,3,3,2,35,100,2,1982,1189.199951,1,1,3,0.774999976,0,14,12,0.400000006,1.8049,4955,0.600000024,2
2152,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,2,1,2,4,4,4,4,4,4,4,4,12,11,15,1,2,4,4,2,2,2,4,4,4,4,2,2,2,2,2,3,2,2,2,2,2,4,2,2,2,2,2,2,36,100,10,1456.5,679.7000122,1,2,2,0.800000012,0,15,15,0.533333361,45.5685,1942,0.666666687,4
2153,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,4,1,1,2,4,3,4,3,3,4,4,1,6,23,1,2,3,2,3,2,2,4,3,2,4,2,2,3,2,3,3,2,3,2,2,2,2,3,4,3,3,1,3,30,100,12,594.5999756,991,1,2,2,0.675000012,2,7,5,0.466666669,1.561,1982,0.566666663,1
2154,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,3,4,4,4,3,4,4,4,2,7,17,5,2,2,4,3,2,2,4,4,2,4,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,40,100,6,991,34512.5,2,4,5,0.75,0,12,13,0.5,3.2195,3964,0.600000024,2
2155,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,2,3,4,5,5,1,4,1,1,17,23,9,1,4,1,1,1,5,5,5,1,5,2,1,1,2,5,1,3,5,2,3,2,2,3,1,3,4,5,1,47,100,6,495.5,2081.100098,2,2,2,0.625,6,7,1,0.433333337,6.1707,1486.5,0.633333325,1
2156,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,1,2,4,4,4,3,4,3,4,4,1,13,13,9,2,1,2,1,2,3,4,5,2,3,2,2,3,2,2,3,2,3,2,3,2,2,1,2,1,1,2,2,45,100,13,4955,4459.5,2,2,3,0.75,0,5,8,0.366666675,1.9512,4955,0.600000024,4
2157,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,3,5,3,5,5,5,5,5,5,5,5,5,15,23,1,4,2,2,3,2,4,5,5,1,5,4,5,1,1,1,5,1,5,1,3,1,4,2,1,1,5,2,1,33,100,5,495.5,2973,1,1,1,1,1,10,6,0.566666663,17.9268,2973,0.833333313,0
2158,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,1,4,3,3,4,3,4,3,3,1,9,23,11,2,3,4,3,3,2,4,3,3,3,3,3,2,2,2,2,2,3,2,3,3,1,3,3,2,3,3,3,48,100,22,1486.5,11892,1,2,3,0.675000012,0,8,9,0.566666663,3.9512,5946,0.633333325,3
2159,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,3,1,1,3,3,3,3,3,3,4,3,23,8,23,7,2,2,2,2,2,3,4,4,3,3,3,2,2,2,2,2,3,2,3,2,2,3,3,3,2,2,3,3,59,100,5,485.5,5826,1,3,2,0.625,0,14,8,0.433333337,3.439,1942,0.633333325,2
2160,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,2,1,3,4,5,3,4,3,4,4,4,1,20,18,1,3,3,2,2,2,2,4,3,3,5,4,3,2,2,1,3,2,1,2,2,2,3,3,3,3,1,2,2,40,100,2,498.5,498.5,1,1,1,0.774999976,0,9,9,0.466666669,2.2683,997,0.733333349,2
2161,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,4,4,3,4,3,3,3,3,5,11,23,5,3,3,3,2,3,3,3,4,3,3,3,3,3,2,2,4,2,4,2,2,3,4,3,3,3,4,2,2,56,100,4,2492.5,14955,1,2,1,0.675000012,0,11,6,0.566666663,6,14955,0.633333325,1
2162,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,3,1,1,4,4,4,5,2,4,4,4,15,11,17,9,4,4,2,4,2,2,4,4,2,4,2,4,1,2,4,2,2,4,2,2,2,2,2,2,2,2,2,2,35,100,10,598.2000122,5982,1,2,4,0.774999976,3,10,12,0.600000024,24.6341,4985,0.666666687,4
2163,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,1,5,3,3,5,4,4,4,4,1,17,1,1,4,2,2,2,4,2,4,4,1,4,2,2,4,2,2,4,2,4,2,2,1,2,3,2,2,5,2,2,35,100,4,1456.5,14565,1,3,1,0.800000012,0,9,6,0.533333361,44.2439,4855,0.566666663,2
2164,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,2,1,2,5,4,4,5,4,4,3,4,1,8,8,3,4,2,2,3,2,3,4,4,2,5,2,4,2,1,2,2,3,4,2,2,1,4,1,2,2,4,2,2,35,100,11,2991,4985,1,1,5,0.824999988,2,4,4,0.533333361,11.439,4985,0.699999988,3
2165,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,4,1,1,5,5,5,5,4,5,5,1,1,7,17,1,2,1,3,1,1,1,4,3,1,5,1,1,1,3,1,1,2,1,1,1,1,3,1,2,2,1,5,3,48,100,10,199.3999939,2392.800049,1,1,1,0.875,2,10,6,0.300000012,5.4878,1495.5,0.5,5
2166,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,2,1,3,5,4,3,5,1,4,1,3,1,11,13,9,4,4,1,2,4,5,4,5,1,5,2,5,1,1,2,2,2,4,3,2,2,4,4,2,4,4,4,3,31,100,6,997,1994,2,1,1,0.649999976,2,2,7,0.666666687,15.439,2991,0.733333349,2
2167,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,3,1,1,4,5,4,4,5,5,4,3,1,5,23,1,4,2,1,4,2,3,4,4,2,5,2,5,1,1,2,2,2,4,2,1,2,4,1,1,2,4,2,1,40,100,22,3988,3988,1,2,1,0.850000024,3,3,4,0.533333361,25.878,4985,0.733333349,3
2168,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,2,4,3,4,4,3,3,4,4,1,10,5,1,2,2,2,2,2,2,3,4,3,4,2,2,2,2,3,2,3,3,2,2,3,4,2,2,2,3,2,2,31,100,7,199.3999939,5982,1,7,5,0.725000024,0,14,8,0.400000006,8.6098,4985,0.600000024,2
2169,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,2,4,2,2,2,2,2,2,3,14,3,4,4,2,4,4,2,4,4,4,2,4,2,4,2,4,4,2,2,2,2,2,4,2,4,2,2,4,4,4,40,100,11,2492.5,8973,1,5,4,0.449999988,4,10,12,0.666666687,11.3659,1495.5,0.666666687,3
2170,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,2,5,4,3,4,5,4,5,4,16,5,13,6,2,3,3,3,3,3,4,4,1,5,4,4,2,2,2,5,3,3,2,3,2,4,2,1,2,2,3,1,39,100,9,485.5,2039.099976,1,4,5,0.850000024,0,7,6,0.566666663,23.3659,679.7000122,0.733333349,3
2171,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,1,1,4,4,4,4,4,4,4,4,1,7,18,3,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,3,2,4,2,3,4,4,3,3,3,3,3,2,40,100,3,897.2999878,4985,1,1,2,0.800000012,0,13,11,0.800000012,6.3171,2991,0.800000012,3
2172,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,2,4,3,3,4,4,3,4,3,7,13,9,1,2,2,3,4,3,3,4,3,3,4,3,3,2,3,2,2,3,4,3,3,2,4,3,2,3,1,2,2,32,100,5,498.5,1994,1,4,2,0.699999988,0,6,6,0.566666663,24.2927,1495.5,0.666666687,1
2173,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,2,1,1,4,3,4,5,4,4,4,3,7,9,17,12,2,1,2,3,2,2,4,4,2,4,2,2,3,2,3,2,2,3,2,1,3,2,2,2,1,3,2,3,46,100,6,8738,14955,1,5,1,0.774999976,0,10,2,0.400000006,1.3902,3788.600098,0.600000024,3
2174,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,2,1,2,5,5,5,5,5,5,5,5,9,13,15,8,4,4,1,2,4,4,5,4,3,5,3,5,1,1,4,5,2,5,2,1,1,4,2,2,1,4,1,1,29,100,8,1196.400024,5982,1,1,4,1,0,9,3,0.633333325,15.6341,4985,0.833333313,3
2175,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,3,1,1,4,5,4,3,3,4,3,3,5,17,1,5,2,3,4,4,3,4,4,4,2,4,3,5,3,2,4,3,3,3,2,4,2,3,4,3,3,4,2,3,26,100,3,697.9000244,22332.80078,1,2,4,0.725000024,0,6,5,0.666666687,9.9024,4985,0.733333349,2
2176,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,4,4,4,4,4,4,4,4,12,14,18,11,4,2,2,3,3,2,5,5,2,5,2,4,1,2,3,3,2,4,4,2,3,4,2,1,2,2,2,2,34,100,6,8738,24925,1,4,3,0.800000012,1,10,6,0.533333361,20.6829,2991,0.766666651,3
2177,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,1,4,4,4,4,4,4,3,3,1,9,22,7,3,2,3,2,3,3,4,3,3,4,2,3,2,2,3,4,2,4,2,2,2,2,2,3,2,2,2,2,38,100,6,99.69999695,4985,1,2,3,0.75,0,10,10,0.533333361,7.2927,3988,0.633333325,3
2178,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,1,5,5,4,4,4,5,5,4,14,16,17,1,3,1,3,2,4,3,4,5,2,5,3,4,2,1,2,3,2,4,2,2,2,3,1,1,2,4,2,2,38,100,17,8738,8973,2,4,5,0.899999976,0,5,5,0.533333361,13.0976,3988,0.766666651,3
2179,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,1,3,5,5,5,4,4,5,5,4,7,14,23,16,4,4,1,3,3,2,4,4,3,5,2,5,1,2,1,1,1,4,2,1,2,4,2,2,1,1,2,2,30,100,5,1994,4985,1,4,6,0.925000012,2,6,7,0.566666663,10.439,4985,0.766666651,3
2180,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,2,1,1,4,3,4,4,4,3,4,4,7,3,23,1,5,2,3,4,4,1,3,3,4,4,2,3,2,1,2,4,1,2,2,3,1,4,2,2,2,3,4,2,49,100,20,1456.5,34512.5,1,1,3,0.75,0,6,4,0.633333325,45.5685,1942,0.633333325,2
2181,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,1,3,5,3,4,4,4,4,4,16,13,23,5,3,3,2,3,4,4,4,5,3,4,2,4,2,1,2,3,2,4,2,3,4,4,2,2,2,4,2,2,41,100,5,398.7999878,9970,1,5,4,0.774999976,1,7,5,0.633333325,13.0732,4985,0.733333349,1
2182,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,1,4,4,4,4,4,4,4,4,1,9,16,1,3,2,2,3,3,2,3,3,2,4,2,3,1,2,2,4,2,3,2,2,1,2,3,1,3,2,2,2,29,100,5,596.4000244,3777.199951,1,3,6,0.800000012,0,14,8,0.5,10.9024,2485,0.566666663,3
2183,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,,1,1,4,4,4,4,4,4,4,4,1,4,19,8,4,4,4,4,4,4,4,5,2,5,3,5,2,2,2,3,2,3,3,1,2,4,4,2,2,4,3,2,37,100,6,298.2000122,4473,1,2,5,0.800000012,0,13,4,0.800000012,45.5685,2982,0.800000012,3
2184,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,1,2,5,5,5,5,5,5,5,4,10,12,14,7,2,3,1,2,2,2,5,4,2,4,3,3,1,1,2,5,3,1,1,1,2,2,2,1,2,1,3,1,28,100,7,795.2000122,6858.600098,1,1,3,0.975000024,0,11,8,0.400000006,10,4970,0.699999988,1
2185,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,3,1,1,3,3,5,5,2,4,5,4,1,9,23,6,3,3,1,3,5,3,3,2,4,5,4,5,3,1,3,4,3,4,5,1,5,4,3,1,2,2,1,1,54,100,28,291.2999878,1942,1,2,2,0.774999976,3,4,3,0.600000024,45.5685,1456.5,0.766666651,5
2186,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,1,1,4,5,4,4,4,4,4,4,1,2,23,1,4,2,4,3,2,4,4,4,4,4,4,2,2,2,1,3,2,3,2,4,2,4,2,2,3,3,2,2,41,100,4,695.7999878,5964,2,1,4,0.824999988,2,6,8,0.633333325,12.7561,2982,0.733333349,1
2187,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,3,1,1,4,5,4,5,5,5,4,5,20,21,17,8,4,4,4,4,4,4,5,5,4,5,1,5,1,1,1,2,2,4,4,2,1,4,1,2,1,4,2,1,38,100,15,994,1192.800049,1,7,6,0.925000012,3,8,5,0.800000012,12.6829,994,0.833333313,2
2188,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,2,1,2,5,4,4,4,4,4,4,4,14,11,11,1,3,4,4,3,4,4,4,4,3,4,5,4,2,1,2,2,1,5,4,2,2,4,2,2,2,3,2,1,50,100,19,3976,34512.5,1,5,3,0.824999988,0,8,6,0.733333349,9.5854,4970,0.800000012,3
2189,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,2,4,4,3,4,3,3,4,4,1,5,14,1,4,4,1,5,1,4,5,5,2,4,4,5,1,2,2,4,3,4,4,3,2,4,3,2,2,3,3,2,27,100,7,1491,994,1,7,11,0.725000024,2,5,6,0.633333325,25,2485,0.833333313,2
2190,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,2,1,1,3,4,4,4,4,4,4,4,10,10,23,10,3,3,3,3,3,3,4,4,3,4,3,3,2,2,2,4,2,3,2,2,3,3,2,3,2,2,2,2,54,100,15,8738,11928,1,4,2,0.774999976,0,13,9,0.600000024,5.561,4970,0.699999988,1
2191,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,2,1,1,4,4,4,4,4,4,4,4,7,12,23,1,2,2,2,2,2,2,4,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,36,100,3,99.40000153,8946,2,1,2,0.800000012,0,19,19,0.400000006,2.8049,4970,0.600000024,1
2192,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,,1,3,4,5,4,2,5,5,3,4,7,16,23,3,4,3,4,3,4,3,4,2,2,5,4,3,1,1,3,3,2,3,1,3,3,1,1,3,3,1,1,1,28,100,6,5952,6448,1,1,4,0.800000012,6,3,6,0.699999988,6.2439,4166.399902,0.666666687,2
2193,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,1,5,5,5,5,4,5,5,4,7,12,23,16,1,1,1,1,1,1,4,5,1,5,1,2,1,1,1,2,2,2,2,2,1,1,1,1,1,2,1,1,36,100,16,2976,1488,1,3,4,0.949999988,0,13,13,0.200000003,2.5854,1488,0.600000024,2
2194,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,2,1,2,4,4,4,4,4,4,4,4,12,9,12,3,4,4,4,2,1,4,4,4,3,4,3,5,2,2,3,4,2,4,3,3,2,4,2,2,3,4,3,2,31,100,5,793.5999756,9920,1,7,7,0.800000012,2,9,4,0.633333325,11.2683,2976,0.766666651,3
2195,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,3,1,1,4,4,4,4,4,5,4,4,1,7,22,5,2,2,1,2,2,2,4,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,39,100,5,1488,1488,1,1,3,0.824999988,0,15,15,0.366666675,12.8049,1488,0.600000024,3
2196,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,3,3,1,4,5,4,4,4,4,4,4,12,11,23,7,4,2,4,4,4,3,4,4,2,5,2,2,1,2,2,4,2,4,1,1,2,4,2,1,2,4,3,2,59,100,8,3472,2976,1,3,5,0.824999988,0,10,4,0.699999988,15.1951,4960,0.633333325,1
2197,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,2,1,2,3,3,3,3,3,3,3,3,1,5,18,1,3,3,3,2,3,3,3,3,3,3,2,2,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,34,100,10,1984,5952,1,1,1,0.600000024,0,15,14,0.566666663,9.9268,2480,0.533333361,4
2198,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,2,1,1,4,4,2,2,2,2,2,2,15,7,2,1,4,4,2,4,2,4,4,4,2,4,2,5,2,2,4,4,4,4,4,4,2,4,4,1,4,4,4,2,42,100,8,892.7999878,11904,1,6,5,0.5,6,10,11,0.666666687,28.3415,5952,0.699999988,3
2199,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,3,1,3,5,4,4,5,4,3,2,4,1,8,8,1,4,4,2,4,2,4,4,4,2,4,4,4,1,1,2,4,2,4,2,2,5,4,2,2,2,4,2,1,31,0,2,297.6000061,992,2,4,6,0.774999976,1,5,7,0.666666687,14.7073,992,0.733333349,2
2200,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,2,5,3,5,5,3,5,5,4,5,7,12,1,2,1,2,1,2,2,2,5,2,2,4,1,2,2,4,2,1,1,4,3,2,1,2,5,3,4,2,1,38,100,5,496,14880,1,3,1,0.875,6,5,6,0.333333343,4.0488,9920,0.533333361,3
2201,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,1,3,4,4,4,4,4,4,4,4,7,13,23,5,4,4,4,4,4,4,4,4,4,4,4,4,2,2,3,4,2,4,2,2,4,4,3,2,2,3,3,2,42,100,25,8738,12623,1,2,1,0.800000012,0,13,9,0.800000012,25.3415,1456.5,0.800000012,5
2202,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,2,5,4,4,5,5,2,2,5,1,12,12,1,2,3,4,4,1,2,5,5,1,5,4,5,2,1,2,1,1,2,3,2,4,2,1,2,2,2,2,1,31,100,5,793.5999756,5356.799805,1,5,6,0.800000012,0,6,5,0.533333361,14.9756,2480,0.833333313,1
